Site,Date,NDVI,NDVI_mean,usrt_strv_mean,Alltrail_nb_revw,HFI,HFIperc,Density_trail,PLUZ_NAME,TYPE,vegclass,UTM,UTM_mE,UTM_mN,Latitude,Longitude,Elevation,buffer_area,forest_perc,distance_water,distance_trail,distance_trail_m,Use_Type,season
72,2021-01-01,0.530858333333333,0.56502614379085,0,0,364983.190559946,46.4711128064937,0,NA,No type,Coniferous Forest,11U,599551,5791417,52.2641,-115.541,1295,785039.343644171,60.7778140586358,396.463156345443,2256.85729232508,2256.85729232508,No_trail_inbuf,winter
72,2021-02-01,0.3008,0.56502614379085,0,0,364983.190559946,46.4711128064937,0,NA,No type,Coniferous Forest,11U,599551,5791417,52.2641,-115.541,1295,785039.343644171,60.7778140586358,396.463156345443,2256.85729232508,2256.85729232508,No_trail_inbuf,winter
72,2021-03-01,0.50775,0.56502614379085,0,0,364983.190559946,46.4711128064937,0,NA,No type,Coniferous Forest,11U,599551,5791417,52.2641,-115.541,1295,785039.343644171,60.7778140586358,396.463156345443,2256.85729232508,2256.85729232508,No_trail_inbuf,winter
72,2021-04-01,0.627658333333333,0.56502614379085,0,0,364983.190559946,46.4711128064937,0,NA,No type,Coniferous Forest,11U,599551,5791417,52.2641,-115.541,1295,785039.343644171,60.7778140586358,396.463156345443,2256.85729232508,2256.85729232508,No_trail_inbuf,winter
73,2019-12-01,0.131591666666667,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2020-01-01,0.239016666666667,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2020-02-01,0.283941666666667,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2020-03-01,0.212283333333333,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2020-04-01,0.328025,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2020-12-01,0.311458333333333,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2021-01-01,0.4326,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2021-02-01,0.239625,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2021-03-01,0.429675,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
73,2021-04-01,0.610541666666667,0.478237254901961,0,0,NA,0,0.00558403795008107,Job/Cline,PLUZ,Coniferous Forest,11U,531053,5782331,52.1906,-116.546,1572,785039.343644262,89.9846918289819,59.5395438018203,59.6469965413449,59.6469965413449,Non-Motorized,winter
74,2019-12-01,0.0842916666666667,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2020-01-01,0.21575,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2020-02-01,0.231125,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2020-03-01,0.226916666666667,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2020-04-01,0.312,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2020-12-01,0.2107,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2021-01-01,0.369741666666667,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2021-02-01,0.246516666666667,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2021-03-01,0.365008333333333,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
74,2021-04-01,0.515708333333333,0.457198692810457,0,298,147672.262200505,18.8022203011091,0.041797879194901,Kiska/Willson,PLUZ,Coniferous Forest,11U,535200,5780224,52.1714,-116.485,1363,785039.343644192,43.7672979424135,138.971125438099,88.2999283453479,88.2999283453479,Non-Motorized,winter
75,2019-12-01,0.0504166666666667,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2020-01-01,0.1585,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2020-02-01,0.274491666666667,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2020-03-01,0.221491666666667,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2020-04-01,0.320883333333333,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2020-12-01,0.12835,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2021-01-01,0.36415,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2021-02-01,0.381083333333333,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2021-03-01,0.339583333333333,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
75,2021-04-01,0.434541666666667,0.435215032679739,0,0,NA,0,0,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,543458,5780163,52.1702,-116.365,1728,785039.343644316,81.6147982351822,421.397691531775,956.286288348871,956.286288348871,No_trail_inbuf,winter
76,2019-12-01,0.16225,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2020-01-01,0.424578571428571,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2020-02-01,0.304942857142857,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2020-03-01,0.175035714285714,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2020-04-01,0.219642857142857,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2020-12-01,0.315721428571429,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2021-01-01,0.4254,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2021-02-01,0.293514285714286,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2021-03-01,0.21825,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
76,2021-04-01,0.255842857142857,0.466394677871148,0,0,970.452095904,0.123561824183917,0.00136115034426339,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,547557,5780683,52.1746,-116.305,1833,785039.343644115,75.707680428764,211.816390046103,197.507434042627,197.507434042627,Non-Motorized,winter
77,2019-12-01,0.104558333333333,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2020-01-01,0.166175,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2020-02-01,0.154591666666667,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2020-03-01,0.0975583333333333,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2020-04-01,0.106933333333333,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2020-12-01,0.267008333333333,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2021-01-01,0.2921,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2021-02-01,0.183775,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2021-03-01,0.242475,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
77,2021-04-01,0.4353,0.444637581699346,0,0,1579.74944664,0.20113998846954,0.00128779058733919,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,556292,5780509,52.1722,-116.177,1664,785039.343644308,67.8968912311718,34.1517672874793,76.2885829406827,76.2885829406827,Non-Motorized,winter
78,2019-12-01,0.01728,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2020-01-01,0.06788,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2020-02-01,0.1658,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2020-03-01,0.03876,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2020-04-01,0.08955,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2020-12-01,0.08798,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2021-01-01,0.18243,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2021-02-01,0.14482,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2021-03-01,0.29174,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
78,2021-04-01,0.22266,0.229083137254902,0,0,5101.52731129,0.649546766262455,0.00519643846205416,Upper Clearwater/Ram,PLUZ,Coniferous Forest,11U,558532,5781953,52.1849,-116.144,1646,785039.343644138,41.3675384281974,40.69368769883,62.7565798564294,62.7565798564294,Non-Motorized,winter
79,2019-12-01,0.25485,0.502821078431373,0,0,32817.625899606,4.17847077527648,0,NA,No type,Coniferous Forest,11U,569654,5782188,52.1858,-115.981,1565,785039.343644151,90.6297245089253,47.856606750837,5248.66509940836,5248.66509940836,No_trail_inbuf,winter
79,2020-01-01,0.4502875,0.502821078431373,0,0,32817.625899606,4.17847077527648,0,NA,No type,Coniferous Forest,11U,569654,5782188,52.1858,-115.981,1565,785039.343644151,90.6297245089253,47.856606750837,5248.66509940836,5248.66509940836,No_trail_inbuf,winter
79,2020-02-01,0.3289,0.502821078431373,0,0,32817.625899606,4.17847077527648,0,NA,No type,Coniferous Forest,11U,569654,5782188,52.1858,-115.981,1565,785039.343644151,90.6297245089253,47.856606750837,5248.66509940836,5248.66509940836,No_trail_inbuf,winter
79,2020-03-01,0.1800875,0.502821078431373,0,0,32817.625899606,4.17847077527648,0,NA,No type,Coniferous Forest,11U,569654,5782188,52.1858,-115.981,1565,785039.343644151,90.6297245089253,47.856606750837,5248.66509940836,5248.66509940836,No_trail_inbuf,winter
79,2020-04-01,0.364425,0.502821078431373,0,0,32817.625899606,4.17847077527648,0,NA,No type,Coniferous Forest,11U,569654,5782188,52.1858,-115.981,1565,785039.343644151,90.6297245089253,47.856606750837,5248.66509940836,5248.66509940836,No_trail_inbuf,winter
